,label,lcs_results
25457,3,59
25458,3,58
25459,3,73
25460,3,69
25461,3,58
25462,3,60
25463,3,60
25464,3,64
25465,3,65
25466,3,59
25467,3,63
25468,3,59
25469,3,64
25470,3,58
25471,3,58
25472,3,62
25473,3,57
25474,3,61
25475,3,54
25476,3,62
25477,3,70
25478,3,54
25479,3,58
25480,3,58
25481,3,68
25482,3,67
25483,3,60
25484,3,60
25485,3,62
25486,3,63
25487,3,59
25488,3,63
25489,3,57
25490,3,63
25491,3,58
25492,3,61
25493,3,63
25494,3,58
25495,3,58
25496,3,62
25497,3,58
25498,3,62
25499,3,61
25500,3,62
25501,3,54
25502,3,58
25503,3,68
25504,3,67
25505,3,60
25506,3,62
25507,3,63
25508,3,57
25509,3,63
25510,3,61
25511,3,63
25512,3,58
25513,3,58
25514,3,62
25515,3,61
25516,3,54
25517,3,62
25518,3,70
25519,3,57
25520,3,54
25521,3,58
25522,3,68
25523,3,67
25524,3,60
25525,3,55
25526,3,60
25527,3,62
25528,3,63
25529,3,59
25530,3,63
25531,3,57
25532,3,63
25533,3,58
25534,3,57
25535,3,61
25536,3,63
25537,3,56
25538,3,63
25539,3,61
25540,3,60
25541,3,71
25542,3,63
25543,3,65
25544,3,73
25545,3,63
25546,3,64
25547,3,62
25548,3,70
25549,3,61
25550,3,64
25551,3,62
25552,3,62
25553,3,60
25554,3,66
25555,3,57
25556,3,65
25557,3,67
25558,3,64
25559,3,58
25560,3,62
25561,3,58
25562,3,62
25563,3,59
25564,3,64
25565,3,73
25566,3,60
25567,3,54
25568,3,59
25569,3,57
25570,3,70
25571,3,68
25572,3,61
25573,3,62
25574,3,63
25575,3,59
25576,3,62
25577,3,61
25578,3,63
25579,3,59
25580,3,63
25581,3,63
25582,3,64
25583,3,73
25584,3,56
25585,3,58
25586,3,64
25587,3,55
25588,3,61
25589,3,55
25590,3,60
25591,3,56
25592,3,64
25593,3,69
25594,3,62
25595,3,63
25596,3,59
25597,3,64
25598,3,59
25599,3,59
25600,3,64
25601,3,72
25602,3,60
25603,3,58
25604,3,59
25605,3,59
25606,3,72
25607,3,68
25608,3,57
25609,3,59
25610,3,61
25611,3,62
25612,3,60
25613,3,58
25614,3,61
25615,3,61
25616,3,63
25617,3,56
25618,3,58
25619,3,63
25620,3,58
25621,3,60
25622,3,58
25623,3,56
25624,3,56
25625,3,57
25626,3,58
25627,3,58
25628,3,57
25629,3,62
25630,3,61
25631,3,54
25632,3,63
25633,3,72
25634,3,60
25635,3,61
25636,3,59
25637,3,65
25638,3,70
25639,3,58
25640,3,56
25641,3,59
25642,3,59
25643,3,64
25644,3,60
25645,3,66
25646,3,55
25647,3,63
25648,3,63
25649,3,55
25650,3,65
25651,3,64
25652,3,57
25653,3,55
25654,3,57
25655,3,58
25656,3,54
25657,3,62
25658,3,69
25659,3,53
25660,3,55
25661,3,59
25662,3,65
25663,3,56
25664,3,63
25665,3,62
25666,3,56
25667,3,61
25668,3,63
25669,3,56
25670,3,59
25671,3,58
25672,3,64
25673,3,57
25674,3,62
25675,3,61
25676,3,63
25677,3,72
25678,3,52
25679,3,60
25680,3,61
25681,3,59
25682,3,65
25683,3,70
25684,3,59
25685,3,59
25686,3,64
25687,3,60
25688,3,66
25689,3,55
25690,3,63
25691,3,63
25692,3,65
25693,3,64
25694,3,58
25695,3,70
25696,3,62
25697,3,57
25698,3,54
25699,3,55
25700,3,67
25701,3,60
25702,3,55
25703,3,59
25704,3,57
25705,3,58
25706,3,57
25707,3,61
25708,3,56
25709,3,55
25710,3,57
25711,3,56
25712,3,56
25713,3,56
25714,3,54
25715,3,63
25716,3,59
25717,3,68
25718,3,60
25719,3,64
25720,3,62
25721,3,70
25722,3,61
25723,3,63
25724,3,63
25725,3,61
25726,3,65
25727,3,61
25728,3,64
25729,3,59
25730,3,62
25731,3,57
25732,3,62
25733,3,60
25734,3,64
25735,3,73
25736,3,57
25737,3,59
25738,3,73
25739,3,69
25740,3,60
25741,3,60
25742,3,64
25743,3,65
25744,3,59
25745,3,63
25746,3,59
25747,3,64
25748,3,58
25749,3,58
25750,3,70
25751,3,57
25752,3,55
25753,3,55
25754,3,59
25755,3,64
25756,3,63
25757,3,57
25758,3,56
25759,3,56
25760,3,57
25761,3,62
25762,3,58
25763,3,62
25764,3,59
25765,3,64
25766,3,54
25767,3,59
25768,3,70
25769,3,68
25770,3,61
25771,3,62
25772,3,63
25773,3,61
25774,3,63
25775,3,59
25776,3,63
25777,3,54
25778,3,62
25779,3,59
25780,3,72
25781,3,60
25782,3,58
25783,3,59
25784,3,72
25785,3,59
25786,3,57
25787,3,59
25788,3,58
25789,3,61
25790,3,65
25791,3,56
25792,3,55
25793,3,58
25794,3,59
25795,3,59
25796,3,62
25797,3,57
25798,3,62
25799,3,60
25800,3,64
25801,3,57
25802,3,59
25803,3,73
25804,3,69
25805,3,60
25806,3,60
25807,3,64
25808,3,59
25809,3,63
25810,3,59
25811,3,64
25812,3,62
25813,3,60
25814,3,66
25815,3,65
25816,3,64
25817,3,67
25818,3,69
25819,3,61
25820,3,54
25821,3,61
25822,3,63
25823,3,58
25824,3,62
25825,3,61
25826,3,58
25827,3,58
25828,3,64
25829,3,64
25830,3,57
25831,3,64
25832,3,58
25833,3,62
25834,3,60
25835,3,62
25836,3,69
25837,3,55
25838,3,60
25839,3,65
25840,3,68
25841,3,58
25842,3,63
25843,3,63
25844,3,66
25845,3,56
25846,3,63
25847,3,65
25848,3,63
25849,3,63
25850,3,59
25851,3,64
25852,3,60
25853,3,62
25854,3,59
25855,3,67
25856,3,67
25857,3,60
25858,3,62
25859,3,60
25860,3,57
25861,3,63
25862,3,60
25863,3,63
25864,3,55
25865,3,59
25866,3,58
25867,3,62
25868,3,58
25869,3,62
25870,3,59
25871,3,58
25872,3,64
25873,3,73
25874,3,54
25875,3,59
25876,3,57
25877,3,70
25878,3,68
25879,3,58
25880,3,61
25881,3,62
25882,3,63
25883,3,59
25884,3,62
25885,3,61
25886,3,63
25887,3,58
25888,3,59
25889,3,63
25890,3,56
25891,3,59
25892,3,57
25893,3,63
25894,3,60
25895,3,57
25896,3,63
25897,3,72
25898,3,58
25899,3,63
25900,3,57
25901,3,70
25902,3,68
25903,3,61
25904,3,60
25905,3,64
25906,3,59
25907,3,66
25908,3,58
25909,3,63
25910,3,62
25911,3,65
25912,3,64
25913,3,56
25914,3,54
25915,3,61
25916,3,58
25917,3,64
25918,3,57
25919,3,62
25920,3,61
25921,3,54
25922,3,63
25923,3,72
25924,3,52
25925,3,60
25926,3,61
25927,3,59
25928,3,65
25929,3,70
25930,3,59
25931,3,59
25932,3,64
25933,3,55
25934,3,63
25935,3,65
25936,3,64
25937,3,59
25938,3,62
25939,3,57
25940,3,62
25941,3,60
25942,3,64
25943,3,57
25944,3,59
25945,3,73
25946,3,69
25947,3,60
25948,3,60
25949,3,64
25950,3,65
25951,3,59
25952,3,63
25953,3,59
25954,3,64
25955,3,58
25956,3,55
25957,3,56
25958,3,59
25959,3,57
25960,3,62
25961,3,60
25962,3,64
25963,3,73
25964,3,60
25965,3,57
25966,3,59
25967,3,58
25968,3,73
25969,3,69
25970,3,58
25971,3,60
25972,3,60
25973,3,64
25974,3,58
25975,3,65
25976,3,59
25977,3,63
25978,3,60
25979,3,59
25980,3,64
25981,3,61
25982,3,62
25983,3,71
25984,3,62
25985,3,66
25986,3,65
25987,3,72
25988,3,65
25989,3,65
25990,3,64
25991,3,59
25992,3,71
25993,3,55
25994,3,59
25995,3,64
25996,3,62
25997,3,62
25998,3,64
25999,3,59
26000,3,66
26001,3,62
26002,3,56
26003,3,66
26004,3,67
26005,3,65
26006,3,60
26007,3,62
26008,3,61
26009,3,73
26010,3,61
26011,3,65
26012,3,62
26013,3,74
26014,3,62
26015,3,66
26016,3,64
26017,3,68
26018,3,70
26019,3,61
26020,3,64
26021,3,64
26022,3,58
26023,3,65
26024,3,59
26025,3,64
26026,3,59
26027,3,65
26028,3,65
26029,3,60
26030,3,63
26031,3,59
26032,3,64
26033,3,60
26034,3,62
26035,3,69
26036,3,58
26037,3,59
26038,3,67
26039,3,67
26040,3,60
26041,3,62
26042,3,60
26043,3,59
26044,3,57
26045,3,63
26046,3,60
26047,3,63
26048,3,60
26049,3,58
26050,3,58
26051,3,62
26052,3,59
26053,3,58
26054,3,64
26055,3,73
26056,3,60
26057,3,54
26058,3,55
26059,3,59
26060,3,57
26061,3,70
26062,3,68
26063,3,61
26064,3,62
26065,3,59
26066,3,62
26067,3,61
26068,3,63
26069,3,58
26070,3,59
26071,3,63
26072,3,56
26073,3,58
26074,3,58
26075,3,62
26076,3,58
26077,3,62
26078,3,61
26079,3,54
26080,3,62
26081,3,70
26082,3,57
26083,3,54
26084,3,58
26085,3,58
26086,3,68
26087,3,67
26088,3,60
26089,3,60
26090,3,62
26091,3,63
26092,3,59
26093,3,63
26094,3,57
26095,3,63
26096,3,58
26097,3,61
26098,3,63
26099,3,59
26100,3,65
26101,3,60
26102,3,68
26103,3,60
26104,3,62
26105,3,73
26106,3,60
26107,3,63
26108,3,61
26109,3,68
26110,3,69
26111,3,61
26112,3,66
26113,3,67
26114,3,59
26115,3,58
26116,3,66
26117,3,61
26118,3,65
26119,3,64
26120,3,59
26121,3,62
26122,3,57
26123,3,62
26124,3,60
26125,3,64
26126,3,73
26127,3,60
26128,3,57
26129,3,59
26130,3,73
26131,3,69
26132,3,60
26133,3,60
26134,3,64
26135,3,58
26136,3,65
26137,3,59
26138,3,63
26139,3,59
26140,3,64
26141,3,70
26142,3,60
26143,3,55
26144,3,59
26145,3,63
26146,3,57
26147,3,58
26148,3,61
26149,3,56
26150,3,62
26151,3,63
26152,3,59
26153,3,64
26154,3,59
26155,3,64
26156,3,72
26157,3,58
26158,3,59
26159,3,72
26160,3,68
26161,3,61
26162,3,62
26163,3,60
26164,3,61
26165,3,61
26166,3,63
26167,3,58
26168,3,63
26169,3,57
26170,3,70
26171,3,54
26172,3,58
26173,3,60
26174,3,58
26175,3,56
26176,3,69
26177,3,56
26178,3,58
26179,3,57
26180,3,56
26181,3,56
26182,3,57
26183,3,54
26184,3,58
26185,3,66
26186,3,57
26187,3,64
26188,3,58
26189,3,62
26190,3,60
26191,3,54
26192,3,62
26193,3,69
26194,3,53
26195,3,55
26196,3,60
26197,3,59
26198,3,65
26199,3,68
26200,3,56
26201,3,58
26202,3,63
26203,3,63
26204,3,56
26205,3,63
26206,3,65
26207,3,63
26208,3,56
26209,3,59
26210,3,62
26211,3,57
26212,3,62
26213,3,60
26214,3,57
26215,3,64
26216,3,73
26217,3,57
26218,3,59
26219,3,58
26220,3,73
26221,3,69
26222,3,60
26223,3,60
26224,3,64
26225,3,65
26226,3,59
26227,3,63
26228,3,60
26229,3,59
26230,3,64
26231,3,54
26232,4,61
26233,4,73
26234,4,70
26235,4,61
26236,4,60
26237,4,69
26238,4,60
26239,4,65
26240,4,66
26241,4,65
26242,4,62
26243,4,63
26244,4,63
26245,4,59
26246,4,63
26247,4,65
26248,4,67
26249,4,62
26250,4,65
26251,4,62
26252,4,60
26253,4,56
26254,4,60
26255,4,65
26256,4,61
26257,4,61
26258,4,67
26259,4,65
26260,4,61
26261,4,57
26262,4,56
26263,4,60
26264,4,60
26265,4,64
26266,4,62
26267,4,53
26268,4,59
26269,4,60
26270,4,58
26271,4,69
26272,4,59
26273,4,65
26274,4,58
26275,4,60
26276,4,61
26277,4,65
26278,4,59
26279,4,61
26280,4,62
26281,4,64
26282,4,59
26283,4,59
26284,4,57
26285,4,61
26286,4,61
26287,4,64
26288,4,61
26289,4,60
26290,4,52
26291,4,64
26292,4,64
26293,4,58
26294,4,60
26295,4,60
26296,4,60
26297,4,65
26298,4,61
26299,4,61
26300,4,67
26301,4,65
26302,4,61
26303,4,57
26304,4,56
26305,4,60
26306,4,60
26307,4,62
26308,4,56
26309,4,60
26310,4,58
26311,4,69
26312,4,59
26313,4,65
26314,4,58
26315,4,62
26316,4,59
26317,4,70
26318,4,63
26319,4,61
26320,4,63
26321,4,61
26322,4,61
26323,4,57
26324,4,62
26325,4,60
26326,4,60
26327,4,61
26328,4,61
26329,4,60
26330,4,67
26331,4,57
26332,4,61
26333,4,60
26334,4,65
26335,4,60
26336,4,64
26337,4,58
26338,4,56
26339,4,60
26340,4,61
26341,4,65
26342,4,60
26343,4,58
26344,4,61
26345,4,62
26346,4,71
26347,4,62
26348,4,72
26349,4,62
26350,4,63
26351,4,63
26352,4,60
26353,4,61
26354,4,63
26355,4,60
26356,4,57
26357,4,61
26358,4,60
26359,4,70
26360,4,70
26361,4,67
26362,4,60
26363,4,51
26364,4,69
26365,4,60
26366,4,58
26367,4,59
26368,4,58
26369,4,62
26370,4,65
26371,4,61
26372,4,58
26373,4,63
26374,4,66
26375,4,60
26376,4,59
26377,4,60
26378,4,62
26379,4,58
26380,4,63
26381,4,60
26382,4,56
26383,4,61
26384,4,65
26385,4,59
26386,4,61
26387,4,62
26388,4,64
26389,4,59
26390,4,59
26391,4,57
26392,4,61
26393,4,61
26394,4,64
26395,4,60
26396,4,52
26397,4,64
26398,4,58
26399,4,61
26400,4,56
26401,4,60
26402,4,56
26403,4,61
26404,4,65
26405,4,59
26406,4,61
26407,4,62
26408,4,64
26409,4,59
26410,4,59
26411,4,57
26412,4,61
26413,4,61
26414,4,64
26415,4,61
26416,4,58
26417,4,60
26418,4,62
26419,4,52
26420,4,64
26421,4,64
26422,4,58
26423,4,61
26424,4,63
26425,4,60
26426,4,69
26427,4,69
26428,4,62
26429,4,69
26430,4,60
26431,4,63
26432,4,62
26433,4,58
26434,4,61
26435,4,67
26436,4,73
26437,4,63
26438,4,63
26439,4,68
26440,4,67
26441,4,65
26442,4,56
26443,4,63
26444,4,63
26445,4,70
26446,4,58
26447,4,62
26448,4,62
26449,4,60
26450,4,60
26451,4,60
26452,4,64
26453,4,61
26454,4,63
26455,4,62
26456,4,60
26457,4,59
26458,4,64
26459,4,67
26460,4,60
26461,4,62
26462,4,59
26463,4,61
26464,4,63
26465,4,59
26466,4,60
26467,4,69
26468,4,62
26469,4,54
26470,4,66
26471,4,69
26472,4,66
26473,4,60
26474,4,62
26475,4,58
26476,4,61
26477,4,67
26478,4,60
26479,4,63
26480,4,63
26481,4,68
26482,4,70
26483,4,67
26484,4,65
26485,4,56
26486,4,60
26487,4,62
26488,4,61
26489,4,67
26490,4,60
26491,4,62
26492,4,69
26493,4,59
26494,4,54
26495,4,60
26496,4,61
26497,4,65
26498,4,59
26499,4,52
26500,4,61
26501,4,62
26502,4,64
26503,4,59
26504,4,59
26505,4,57
26506,4,61
26507,4,61
26508,4,64
26509,4,61
26510,4,60
26511,4,64
26512,4,64
26513,4,58
26514,4,61
26515,4,60
26516,4,65
26517,4,63
26518,4,60
26519,4,65
26520,4,64
26521,4,60
26522,4,58
26523,4,56
26524,4,60
26525,4,61
26526,4,65
26527,4,62
26528,4,60
26529,4,65
26530,4,64
26531,4,58
26532,4,56
26533,4,52
26534,4,59
26535,4,57
26536,4,61
26537,4,65
26538,4,52
26539,4,57
26540,4,64
26541,4,55
26542,4,63
26543,4,62
26544,4,72
26545,4,60
26546,4,64
26547,4,63
26548,4,59
26549,4,62
26550,4,63
26551,4,64
26552,4,58
26553,4,64
26554,4,62
26555,4,68
26556,4,60
26557,4,66
26558,4,69
26559,4,63
26560,4,60
26561,4,61
26562,4,65
26563,4,61
26564,4,62
26565,4,64
26566,4,59
26567,4,57
26568,4,61
26569,4,61
26570,4,64
26571,4,60
26572,4,64
26573,4,64
26574,4,58
26575,4,60
26576,4,56
26577,4,60
26578,4,60
26579,4,65
26580,4,61
26581,4,61
26582,4,67
26583,4,61
26584,4,57
26585,4,56
26586,4,60
26587,4,60
26588,4,64
26589,4,62
26590,4,56
26591,4,60
26592,4,69
26593,4,65
26594,4,58
26595,4,62
26596,4,59
26597,4,70
26598,4,61
26599,4,61
26600,4,57
26601,4,60
26602,4,60
26603,4,61
26604,4,60
26605,4,57
26606,4,62
26607,4,59
26608,4,70
26609,4,61
26610,4,61
26611,4,61
26612,4,57
26613,4,60
26614,4,60
26615,4,61
26616,4,60
26617,4,57
26618,4,63
26619,4,59
26620,4,60
26621,4,73
26622,4,60
26623,4,62
26624,4,58
26625,4,67
26626,4,58
26627,4,60
26628,4,63
26629,4,63
26630,4,67
26631,4,56
26632,4,61
26633,4,60
26634,4,65
26635,4,63
26636,4,60
26637,4,65
26638,4,64
26639,4,60
26640,4,58
26641,4,56
26642,4,60
26643,4,61
26644,4,65
26645,4,62
26646,4,60
26647,4,57
26648,4,65
26649,4,58
26650,4,62
26651,4,63
26652,4,58
26653,4,69
26654,4,62
26655,4,55
26656,4,65
26657,4,66
26658,4,63
26659,4,58
26660,4,62
26661,4,67
26662,4,61
26663,4,63
26664,4,62
26665,4,66
26666,4,66
26667,4,62
26668,4,55
26669,4,63
26670,4,61
26671,4,70
26672,4,59
26673,4,60
26674,4,62
26675,4,60
26676,4,60
26677,4,59
26678,4,65
26679,4,60
26680,4,60
26681,4,61
26682,4,59
26683,4,60
26684,4,64
26685,4,57
26686,4,60
26687,4,60
26688,4,60
26689,4,65
26690,4,61
26691,4,61
26692,4,67
26693,4,65
26694,4,61
26695,4,57
26696,4,56
26697,4,60
26698,4,60
26699,4,64
26700,4,62
26701,4,53
26702,4,60
26703,4,58
26704,4,69
26705,4,58
26706,4,62
26707,4,62
26708,4,59
26709,4,70
26710,4,63
26711,4,61
26712,4,63
26713,4,61
26714,4,61
26715,4,57
26716,4,62
26717,4,60
26718,4,60
26719,4,61
26720,4,61
26721,4,60
26722,4,67
26723,4,57
26724,4,63
26725,4,62
26726,4,72
26727,4,64
26728,4,63
26729,4,59
26730,4,62
26731,4,63
26732,4,64
26733,4,58
26734,4,64
26735,4,62
26736,4,68
26737,4,60
26738,4,62
26739,4,60
26740,4,66
26741,4,69
26742,4,63
26743,4,65
26744,4,55
26745,4,63
26746,4,61
26747,4,70
26748,4,59
26749,4,60
26750,4,62
26751,4,60
26752,4,60
26753,4,59
26754,4,65
26755,4,60
26756,4,60
26757,4,61
26758,4,58
26759,4,60
26760,4,64
26761,4,68
26762,4,57
26763,4,60
26764,4,56
26765,4,58
26766,4,61
26767,4,65
26768,4,59
26769,4,52
26770,4,61
26771,4,62
26772,4,64
26773,4,59
26774,4,59
26775,4,57
26776,4,61
26777,4,61
26778,4,64
26779,4,61
26780,4,65
26781,4,60
26782,4,64
26783,4,58
26784,4,60
26785,4,60
26786,4,65
26787,4,61
26788,4,61
26789,4,67
26790,4,65
26791,4,61
26792,4,57
26793,4,56
26794,4,60
26795,4,60
26796,4,64
26797,4,62
26798,4,56
26799,4,60
26800,4,69
26801,4,65
26802,4,58
26803,4,63
26804,4,58
26805,4,69
26806,4,64
26807,4,66
26808,4,66
26809,4,63
26810,4,61
26811,4,61
26812,4,59
26813,4,62
26814,4,64
26815,4,67
26816,4,62
26817,4,71
26818,4,62
26819,4,58
26820,4,56
26821,4,61
26822,4,65
26823,4,59
26824,4,61
26825,4,62
26826,4,64
26827,4,59
26828,4,57
26829,4,61
26830,4,61
26831,4,61
26832,4,65
26833,4,58
26834,4,60
26835,4,64
26836,4,57
26837,4,64
26838,4,58
26839,4,61
26840,4,55
26841,4,60
26842,4,65
26843,4,63
26844,4,60
26845,4,65
26846,4,64
26847,4,60
26848,4,58
26849,4,56
26850,4,60
26851,4,61
26852,4,65
26853,4,62
26854,4,60
26855,4,65
26856,4,64
26857,4,58
26858,4,61
26859,4,60
26860,4,65
26861,4,63
26862,4,60
26863,4,65
26864,4,64
26865,4,60
26866,4,58
26867,4,56
26868,4,60
26869,4,61
26870,4,65
26871,4,62
26872,4,60
26873,4,65
26874,4,64
26875,4,58
26876,4,56
26877,4,61
26878,4,65
26879,4,59
26880,4,52
26881,4,62
26882,4,59
26883,4,59
26884,4,57
26885,4,61
26886,4,61
26887,4,61
26888,4,50
26889,4,60
26890,4,52
26891,4,64
26892,4,64
26893,4,58
26894,4,55
26895,4,62
26896,4,56
26897,4,59
26898,4,64
26899,4,65
26900,4,62
26901,4,62
26902,4,64
26903,4,60
26904,4,60
26905,4,60
26906,4,61
26907,4,63
26908,4,66
26909,4,61
26910,4,65
26911,4,60
26912,4,59
26913,4,55
26914,4,62
26915,4,58
26916,4,64
26917,4,61
26918,4,56
26919,4,60
26920,4,65
26921,4,65
26922,4,61
26923,4,56
26924,4,62
26925,4,67
26926,4,56
26927,4,60
26928,4,69
26929,4,65
26930,4,54
26931,4,57
26932,4,60
26933,4,66
26934,4,69
26935,4,56
26936,4,55
26937,4,60
26938,4,67
26939,4,55
26940,4,68
26941,4,60
26942,4,61
26943,4,65
26944,4,59
26945,4,52
26946,4,61
26947,4,62
26948,4,59
26949,4,59
26950,4,57
26951,4,61
26952,4,64
26953,4,61
26954,4,58
26955,4,60
26956,4,52
26957,4,64
26958,4,64
26959,4,58
26960,4,56
26961,4,52
26962,4,61
26963,4,53
26964,4,59
26965,4,65
26966,4,54
26967,4,63
26968,4,61
26969,4,61
26970,4,70
26971,4,59
26972,4,60
26973,4,62
26974,4,60
26975,4,60
26976,4,59
26977,4,65
26978,4,60
26979,4,60
26980,4,61
26981,4,59
26982,4,52
26983,4,58
26984,4,60
26985,4,64
26986,4,68
26987,4,57
26988,4,61
26989,4,60
26990,4,69
26991,4,66
26992,4,66
26993,4,63
26994,4,58
26995,4,61
26996,4,63
26997,4,63
26998,4,65
26999,4,63
27000,4,64
27001,4,62
27002,4,72
27003,4,60
27004,4,64
27005,4,63
27006,4,59
27007,4,62
27008,4,63
27009,4,64
27010,4,58
27011,4,64
27012,4,62
27013,4,68
27014,4,62
27015,4,60
27016,4,66
27017,4,63
27018,4,65
27019,4,61
27020,4,60
27021,4,73
27022,4,60
27023,4,57
27024,4,60
27025,4,70
27026,4,67
27027,4,53
27028,4,63
27029,4,62
27030,4,72
27031,4,64
27032,4,63
27033,4,59
27034,4,62
27035,4,63
27036,4,64
27037,4,58
27038,4,64
27039,4,62
27040,4,60
27041,4,66
27042,4,63
27043,4,62
27044,4,59
27045,4,70
27046,4,63
27047,4,61
27048,4,63
27049,4,61
27050,4,61
27051,4,57
27052,4,60
27053,4,60
27054,4,61
27055,4,60
27056,4,57
27057,4,60
27058,4,61
27059,4,65
27060,4,59
27061,4,61
27062,4,62
27063,4,64
27064,4,59
27065,4,59
27066,4,57
27067,4,61
27068,4,61
27069,4,64
27070,4,61
27071,4,60
27072,4,64
27073,4,64
27074,4,58
27075,4,60
27076,4,63
27077,4,59
27078,4,65
27079,4,60
27080,4,61
27081,4,73
27082,4,58
27083,4,61
27084,4,65
27085,4,67
27086,4,69
27087,4,59
27088,4,51
27089,4,56
27090,4,58
27091,4,59
27092,4,59
27093,4,57
27094,4,61
27095,4,61
27096,4,50
27097,4,58
27098,4,60
27099,4,52
27100,4,63
27101,4,61
27102,4,70
27103,4,60
27104,4,62
27105,4,60
27106,4,60
27107,4,59
27108,4,65
27109,4,60
27110,4,60
27111,4,61
27112,4,60
27113,4,64
27114,4,57
27115,4,63
27116,4,59
27117,4,62
27118,4,63
27119,4,70
27120,4,58
27121,4,55
27122,4,62
27123,4,62
27124,4,60
27125,4,60
27126,4,60
27127,4,64
27128,4,61
27129,4,63
27130,4,62
27131,4,60
27132,4,52
27133,4,60
27134,4,59
27135,4,67
27136,4,60
27137,4,63
27138,4,59
27139,4,60
27140,4,69
27141,4,56
27142,4,66
27143,4,65
27144,4,62
27145,4,63
27146,4,63
27147,4,59
27148,4,63
27149,4,67
27150,4,61
27151,4,62
27152,4,61
27153,4,65
27154,4,65
27155,4,56
27156,4,63
27157,4,61
27158,4,70
27159,4,60
27160,4,62
27161,4,60
27162,4,59
27163,4,65
27164,4,60
27165,4,60
27166,4,61
27167,4,60
27168,4,64
27169,4,57
27170,4,61
27171,4,63
27172,4,60
27173,4,69
27174,4,60
27175,4,56
27176,4,75
27177,4,66
27178,4,62
27179,4,63
27180,4,63
27181,4,59
27182,4,63
27183,4,67
27184,4,61
27185,4,62
27186,4,65
27187,4,65
27188,4,62
27189,4,56
27190,4,63
27191,4,57
27192,4,62
27193,4,57
27194,4,59
27195,4,65
27196,4,58
27197,4,64
27198,4,62
27199,4,65
27200,4,61
27201,4,63
27202,4,58
27203,4,63
27204,4,65
27205,4,65
27206,4,66
27207,4,60
27208,4,59
27209,4,60
27210,4,62
27211,4,63
27212,4,61
27213,4,72
27214,4,66
27215,4,70
27216,4,65
27217,4,61
27218,4,51
27219,4,65
27220,4,57
27221,4,63
27222,4,64
27223,4,62
27224,4,72
27225,4,60
27226,4,64
27227,4,63
27228,4,59
27229,4,62
27230,4,63
27231,4,64
27232,4,58
27233,4,64
27234,4,62
27235,4,68
27236,4,60
27237,4,62
27238,4,60
27239,4,66
27240,4,63
27241,4,58
27242,4,61
27243,4,65
27244,4,65
27245,4,58
27246,4,57
27247,4,65
27248,4,61
27249,4,55
27250,4,63
27251,4,56
27252,4,67
27253,4,63
27254,4,61
27255,4,70
27256,4,60
27257,4,62
27258,4,60
27259,4,59
27260,4,60
27261,4,60
27262,4,61
27263,4,59
27264,4,60
27265,4,57
27266,4,63
27267,4,61
27268,4,70
27269,4,59
27270,4,60
27271,4,62
27272,4,60
27273,4,60
27274,4,59
27275,4,65
27276,4,60
27277,4,60
27278,4,61
27279,4,59
27280,4,58
27281,4,60
27282,4,64
27283,4,57
27284,4,64
27285,4,61
27286,4,69
27287,4,60
27288,4,72
27289,4,55
27290,4,61
27291,4,58
27292,4,65
27293,4,64
27294,4,64
27295,4,65
27296,4,59
27297,4,63
27298,4,57
27299,4,62
27300,4,63
27301,4,64
27302,4,66
27303,4,62
27304,4,64
27305,4,64
27306,4,62
27307,4,60
27308,4,60
27309,4,65
27310,4,61
27311,4,67
27312,4,65
27313,4,57
27314,4,56
27315,4,60
27316,4,60
27317,4,64
27318,4,62
27319,4,60
27320,4,58
27321,4,63
27322,4,61
27323,4,70
27324,4,60
27325,4,62
27326,4,60
27327,4,60
27328,4,59
27329,4,65
27330,4,60
27331,4,60
27332,4,61
27333,4,59
27334,4,60
27335,4,68
27336,4,57
27337,4,61
27338,4,60
27339,4,69
27340,4,62
27341,4,66
27342,4,69
27343,4,66
27344,4,63
27345,4,62
27346,4,58
27347,4,61
27348,4,63
27349,4,63
27350,4,68
27351,4,65
27352,4,63
27353,4,64
27354,4,60
27355,4,72
27356,4,62
27357,4,64
27358,4,65
27359,4,60
27360,4,64
27361,4,62
27362,4,60
27363,4,59
27364,4,63
27365,4,61
27366,4,60
27367,4,70
27368,4,68
27369,4,63
27370,4,63
27371,4,58
27372,4,61
27373,4,70
27374,4,59
27375,4,60
27376,4,62
27377,4,60
27378,4,60
27379,4,59
27380,4,65
27381,4,60
27382,4,60
27383,4,61
27384,4,59
27385,4,60
27386,4,61
27387,4,68
27388,4,57
27389,4,60
27390,4,61
27391,4,65
27392,4,59
27393,4,61
27394,4,62
27395,4,64
27396,4,59
27397,4,59
27398,4,57
27399,4,61
27400,4,61
27401,4,64
27402,4,60
27403,4,64
27404,4,58
27405,4,63
27406,4,59
27407,4,62
27408,4,63
27409,4,70
27410,4,62
27411,4,62
27412,4,60
27413,4,60
27414,4,60
27415,4,64
27416,4,61
27417,4,63
27418,4,62
27419,4,60
27420,4,60
27421,4,59
27422,4,55
27423,4,64
27424,4,60
27425,4,59
27426,4,58
27427,4,70
27428,4,60
27429,4,63
27430,4,61
27431,4,61
27432,4,67
27433,4,59
27434,4,62
27435,4,71
27436,4,65
27437,4,57
27438,4,64
27439,4,65
27440,4,61
27441,4,59
27442,4,68
27443,4,65
27444,4,50
27445,4,58
27446,4,62
27447,4,64
27448,4,64
27449,4,63
27450,4,61
27451,4,70
27452,4,59
27453,4,60
27454,4,62
